e2c65e04-f613-33db-9a6e-4cb4577b0005,emission,air,Mercury,,kg,,,,,,6.54E-07,,,,4.99E-08,,,,,,,1.83E-08,4.50E-09,3.25E-08,1.24E-09,,3.57E-09,,,,,,,,,,6.54E-07,,,,,,,,,,,,,,4.16E-09,4.16E-09,4.16E-09,,,,,,,,,,,,,,,,,1.35E-08,,,,,,,,,,,,,,,
687b7004-d26d-3dfc-b8f2-81e092bc4bca,emission,water,Mercury,,kg,,,,,,,3.49E-09,2.31E-10,,,,,,,,,,,,,,,,1.00E-10,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32E-11,2.54E-11,1.60E-12,3.11E-12,2.95E-12,,1.00E-11,1.00E-10,,,,,,,,,,,,,,,,,,
a850e6de-a007-432f-be7f-ce6e2cf1f2ae,Emission to air,high population density,Mercury,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fda8d30-04fe-45c8-8a4f-48ec4cdae6a3,Resource,unspecified,Mercury,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19f60b63-b5d8-3689-835a-79ac8fd7f367,Waste,unspecified,Metal waste,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000019,,,,,,,,,,,,,,,,,,,,
744039f7-9641-399c-9f9e-e4a78eab355b,emission,water,Metals,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00011,,,,,,,,,,,,,,,,,,,,
aab83476-ec6c-3742-af85-15d320b7ce80,emission,air,Methane,,kg,,,,,0.00399,0.00011543,0.00353,0.0053,,6.10E-06,0.000134,,,,,,8.31E-06,2.19E-06,1.56E-05,1.07E-05,,8.86E-06,0.00001,0.0001,,0.000921,,,,,0.00113,0.00002,2.60E-05,,,0.00127,0.00156,0.000429,0.00253,0.00153,0.00127,,0.00027,,0.00027,3.60E-05,3.60E-05,3.60E-05,0.000139,,,,,,8.09E-06,1.56E-05,9.83E-07,1.90E-06,1.81E-06,,0.000013,0.0001,,0.000001,0.000128,,,,,,6.49E-07,6.43E-07,,1.29E-06,7.30E-07,7.87E-07,0.004567,,9.05E-07,
77dbd17a-5dac-4f22-a84c-1c4ca85af978,Emission to air,high population density,Methane,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,,,,,,,,,,,,,,,,,,,,
8b9c9b8e-58a0-4e77-a0de-82d17cb44e59,Resource,unspecified,Methane,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad362da4-86b8-3519-b904-d7f3be4328fe,emission,air,Methanol,,kg,,,,,,,,,,,,,,,,,,,,,,,1.00E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000001,,,,,,,,,,,,,,,,,,,
18281313-4dde-31e9-a1ac-c210254d7130,emission,air,Methyl bromide,,kg,,,,,,0.00000008,,,,,,,,,,,,,,,,,,,,,,,,,,8.00E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9d4cb75-fb11-39de-aa9e-42f8ba87e1b3,troposphere,urban,Methyl bromide,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086497a9-ac6e-3e3f-9b16-d980cc0bb381,emission,air,Methyl ethyl ketone,,kg,,,,,,0.000000195,,,,,,,,,,,,,,,,,,,,,,,,,,1.95E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf688e2e-ac31-3441-b17c-c8ab06c188c6,emission,water,Methyl ethyl ketone,,kg,,,,,,,2.86E-10,3.67E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903e0cf9-6ef2-42a1-b3a8-364dfe6d04d3,Emission to air,lower stratosphere + upper troposphere,Methyl ethyl ketone,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0267c81-ff66-36f6-ba35-11b522316310,emission,air,Methyl hydrazine,,kg,,,,,,0.000000085,,,,,,,,,,,,,,,,,,,,,,,,,,8.50E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da9d5cb9-ad52-3bca-99a9-650145f9cab5,emission,water,Methyl isobutyl ketone,,kg,,,,,,,,1.91E-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75fcbd28-5f1c-35a0-bcd0-76027c3689e9,troposphere,rural,Methyl isobutyl ketone,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f393d6-bc1c-370e-9144-a022ddca1d0a,emission,air,Methyl methacrylate,,kg,,,,,,0.00000001,,,,,,,,,,,,,,,,,,,,,,,,,,1.00E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511e511b-bf77-410f-9ba4-11518b23001d,Emission to air,lower stratosphere + upper troposphere,Methyl methacrylate,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806ce2b4-1a8c-3844-8372-dd0fa3797c21,emission,air,Methyl tert-butyl ether,,kg,,,,,,1.75E-08,,,,,,,,,,,,,,,,,,,,,,,,,,1.75E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72283fe0-b19a-38e4-aa8d-a3242f116f2e,saline water body,ocean,Methyl tert-butyl ether,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9fd0074-f765-3f38-a150-2ca0a82c37be,emission,air,Methylene chloride,,kg,,,,,,0.000000145,,,,5.36E-07,,,,,,,6.41E-08,1.78E-07,1.13E-07,,,1.52E-07,,,,,,,,,,1.45E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78E-07,,,,,,,,,,,,,,,
584410cc-1115-3c8f-a190-5231f0fdd5a2,fresh water body,river,Methylene chloride,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd138a5-bd77-3ae5-baf5-1c53acabb4b8,Waste,unspecified,Mineral waste,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021,,,,,,,,,,,,,,,,,,,,
f95a65ae-f63c-39be-a86a-cb9b547b781b,emission,water,Molybdenum,,kg,,,,,,,8.17E-08,5.08E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58f64002-e4a0-48d8-865a-893f02cec62f,Resource,unspecified,Molybdenum,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf3aeb4-7a46-3029-a8f8-83d68f4d4ce5,emission,air,Naphthalene,,kg,,,,,,6.50E-09,,,,,,,,,,,2.87E-09,4.50E-08,5.08E-09,2.91E-09,,3.57E-08,1.00E-07,,,,,,,,,6.50E-09,,,,,,,,,,,,,,9.77E-09,9.77E-09,9.77E-09,2.12E-08,,,,,,,,,,,,1.00E-12,,,,1.35E-07,,,,,,,,,,,,,,,
6db1dc8d-facf-347f-9885-53936a44286b,emission,water,Naphthalene,,kg,,,,,,,6.48E-08,3.96E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00E-11,,,,,,,,,,,,,,,,
98e6f0da-e688-4bf0-a5de-a192eb035fa9,Emission to air,lower stratosphere + upper troposphere,Naphthalene,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29212dbf-5c92-3200-aebd-52f80075b202,emission,water,"Naphthalenes, alkylated, unspecified",,kg,,,,,,,2.86E-09,7.04E-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d7ea9df-7d3b-475f-b103-ce57b342788b,Emission to water,unspecified,"Naphthalenes, alkylated, unspecified",,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad1bd08b-d640-3605-803e-988d109197e0,air,subterranean,Natural gas,,MJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.9329,-59.4811,-59.3167,-59.4982,-59.4982,-58.9329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae604834-c49a-3ebb-b15b-06e6e89e427e,Resource,air,Natural gas,,MJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50f56ea3-e292-3c09-89d2-74466af5f11e,emission,air,Nickel,,kg,,,,,,1.74E-07,,,,4.99E-08,,,,,,,6.19E-08,3.37E-06,1.09E-07,1.00E-08,,2.67E-06,,,,,,,,,,1.74E-07,,,,,,,,,,,,,,3.36E-08,3.36E-08,3.36E-08,,,,,,,1.26E-09,2.42E-09,1.53E-10,2.96E-10,2.81E-10,,,,,,1.01E-05,,,,,,,,,,,,,,,
5a0f4337-3cdb-3484-84b4-67f1f5d0c113,emission,water,Nickel,,kg,,,,,,,9.77E-07,5.40E-08,,,,,,,,,,,,,,,,1.00E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00E-08,1.00E-09,,,,,,,,,,,,,,,,,,
e43a270f-4f88-4789-a0b8-7aba56677743,Emission to air,high population density,Nickel,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000003,,,,,,,,,,,,,,,,,,,,
63e7fe55-8549-11e0-9d78-0800200c9a66,Emission to water,unspecified,Nickel,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000004,,,,,,,,,,,,,,,,,,,,
0995f4ad-2655-43a3-b98e-65d08af753a5,Resource,unspecified,Nickel,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4625608-6ef8-3ce6-bfa4-0f96f3535e23,emission,water,Nitrogen,,kg,,,,,,,,,,,,,,,,,,,,,,,,,0.308,,,,,,,,,,,,,4.43E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcfe0815-6fa3-4e1d-a55e-155b29904f1d,Emission to water,unspecified,Nitrogen,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017,,,,,,,,,,,,,,,,,,,,
e0b92d26-4203-3ae4-aa2d-db74fab4711b,Resource,air,Nitrogen,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,,,,,,,,,,,,,,,,,,,,
6a1ef401-73a9-4bd9-9853-d633f2e99140,Resource,unspecified,Nitrogen,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a742c00e-7148-3f99-9ecc-16bb46bd2f4f,emission,air,Nitrogen dioxide,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10E-07,,6.50E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9945575-a965-4bf3-9cd7-584263172abd,Emission to air,high population density,Nitrogen dioxide,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082,,,0.0008,,,,,,,,,,,,,,,,,
4490af97-53d7-4849-aa85-34b5a50e516b,Emission to air,lower stratosphere + upper troposphere,Nitrogen dioxide,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382ba18-dd21-3837-80b2-94283ef5490e,emission,air,Nitrogen oxides,,kg,,,,0.00006233,,0.0057524,,,,0.002873,0.052813,,,,,,0.002707,0.001031,0.003467,0.000478,,0.001009,0.00001,0.00029,13.8,0.033472,,,,,,0.005974,0.002603,,,0.00286,0.00381,0.000107,0.00362,0.00362,0.00286,,0.00012,,0.00013,0.001601,0.0006,0.004461,0.001667,,,,,,9.27E-05,0.000178,1.13E-05,2.18E-05,2.07E-05,,0.000015,0.0003,,,0.007032,,,,,,0.000358,0.000355,,0.000532,0.000402,0.000434,,,0.000499,
4841a0fe-c250-4a39-94a1-1bc31426c0f1,Emission to air,lower stratosphere + upper troposphere,Nitrogen oxides,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc8e6793-7071-3c12-bac4-bb5adcb44f79,Technosphere Flows,CUTOFF Flows,"Nitrogen, liquid, at plant",,kg,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.077,,,,,,,,,,,,,,,,,,,
cfee0524-7ad6-300b-b050-6249135a2492,emission,air,Nitrous oxide,,kg,,,,,,0.000368,,,,1.32E-05,6.78E-05,,,,,,2.42E-05,4.75E-06,2.50E-05,1.07E-05,,3.50E-06,0.000001,0.0002,,6.10E-05,,,,,,,0.000117,,,1.05E-07,1.05E-07,2.64E-06,1.66E-07,1.66E-07,1.05E-07,,,,,3.60E-05,3.60E-05,3.60E-05,,,,,,,,,,,,,1.20E-07,0.0002,,,1.42E-05,,,,,,,6.97E-07,,1.99E-06,,3.89E-07,,,4.75E-07,
c4234aa4-9b80-3763-98c0-8c68854d5ed0,troposphere,very high,Nitrous oxide,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9a8b343-0d77-4fd1-9ac5-773c41208373,Emission to air,high population density,NMVOC,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00002,,,,,,,,,,,,,,,,,,,,
fb778ab4-969f-33ce-9644-862f81ac0a8e,emission,water,o-Cresol,,kg,,,,,,,1.02E-07,6.37E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262dcf26-d847-35e6-a96b-4d3e27555000,Emission to air,indoor,o-Cresol,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371dd7d6-178e-37c8-a648-b69256b742e8,emission,water,o-Xylene,,kg,,,,,,,,2.33E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b841af5-7061-4e59-89d4-cace8bc364e1,Emission to air,lower stratosphere + upper troposphere,o-Xylene,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021cc6c-268d-3e0e-8007-8dec83ac951d,emission,water,Octadecane,,kg,,,,,,,5.30E-08,3.30E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ff72cfa-a0e3-4348-bbd0-151b87229ab8,Emission to air,unspecified,Octadecane,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86382895-8bd4-3a06-8690-741950b7d876,emission,air,Octane,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00001,,,,,,,,,,,,,,,,,,,
86957ef8-d6c4-3521-a7ef-db7121f6d813,emission,water,"Oil and grease, unspecified",,kg,,,,0.000017805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000001,,,,,,,,,,,,,,,,,,,
39587969-515b-3599-a403-78c461a936eb,emission,water,"Oils, unspecified",,kg,,,,,,1.01E-06,0.000072,4.26E-06,,5.33E-07,,,,,,,8.88E-07,1.77E-07,9.73E-07,,,1.57E-07,,,,,,,,,,8.00E-07,,,,,,,,,,,,,,,,,,,,,,,2.33E-06,4.49E-06,2.83E-07,5.48E-07,5.21E-07,,,,,,6.44E-07,,,,,,,,,,,,,,,
713d211a-cd0b-3f13-9ab6-f88b4b1e40d5,Resource,unspecified,"Oils, unspecified",,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517e8238-844a-49de-8ae2-039ca1123963,Resource,biotic,Olivine,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.60E-05,,,,,,,,,,,,,,,,,,,,
2ceaf954-3f37-390d-a1df-b705f837158f,emission,air,Organic acids,,kg,,,,,,,,,,,,,,,,,,,,,,,,,0.00212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eed6375-9a52-459c-8a07-85d0bdde3a7f,Emission to air,unspecified,Organic acids,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767d662-f96c-38d8-98e4-cc840d9aafd3,emission,air,Organic compounds,,kg,,,,,,3.03E-06,,,,,,,,,,,1.34E-06,,2.52E-06,,,,,,,,,,,,,3.23E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000001,,,,,,,,,,,,,,,,
40d12c27-b777-3c58-9492-094c352bfd99,emission,water,Organic compounds,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000018,,,,,,,,,,,,,,,,,,,,
a7d5552f-3550-3c4f-82a7-06a802c9a638,water,fresh water body,Organic compounds,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97a0c2f4-6a88-3db0-bd03-777cdd5eb249,emission,water,Orthophosphate,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00E-09,,,,,,,,,,,,,,,,,,,
3c12ea56-b2b0-3fb0-9214-46dc9af0ff0b,Resource,air,Oxygen,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-0.27,,,,,,,,,,,,,,,,,,,,
4455910b-affc-3fe1-a3bb-4e823b5b5794,emission,water,p-Cresol,,kg,,,,,,,1.10E-07,6.87E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fda3ef3b-239f-3989-a080-0bf59973ee99,Emission to air,indoor,p-Cresol,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d221cc8c-6727-32a7-a21a-19e92766ba4e,emission,water,p-Cymene,,kg,,,,,,,3.55E-10,4.55E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e880bf8-6567-3247-afb3-52a7b6c8ab5a,emission,water,p-Xylene,,kg,,,,,,,,2.33E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5936aab-5e0b-3d3b-b605-c72078038ebf,Emission to air,indoor,p-Xylene,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d740c43-ad82-30f6-a434-445b9766f277,Waste,unspecified,"Packaging waste, paper and board",,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,,,,,,,,,,,,,,,,,
c8054762-bd3a-3112-a0e1-e0890fb460aa,air,indoor,Particulate matter,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0418b561-ecf8-33c8-9c81-225789f15bd3,emission,air,Particulate matter,,kg,,,,1.89E-05,0.00163,,,,,,,,,,,,,,0.001111,,,,0.000001,0.00001,16.9,,,,,,0.000098,0.008592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00001,0.00001,,9.96E-06,,,,,,,,,,,,,,,,
a320e284-d276-3167-89b3-19d790081c08,emission,air,"Particulate matter, > 2.5μm and ≤ 10μm",,kg,,,,0.000001,,,,,,,,,,,,,,4.30E-05,,,,,,,,,,,,,,0.000366,,,,,,,,,,,,,,,,,0.000108,,,,,,,,,,,,0.00002,,,0.0001,,,,,,,,,,,,,,,,
359ac149-4a08-3c9c-86d1-ba5478123202,troposphere,urban,"Particulate matter, > 2.5μm and ≤ 10μm",,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a939c2b-cebf-3060-8862-4a8650caf6dd,emission,air,"Particulate matter, ≤ 10μm",,kg,,,,,,0.002003,,,,0.00012,0.00165,,,,,,4.17E-05,,,3.61E-05,,5.99E-05,1.00E-07,4.90E-06,,0.000265,,,,,,,7.81E-05,,,6.99E-06,9.32E-06,5.41E-06,8.86E-06,8.86E-06,6.99E-06,,5.39E-06,,5.89E-06,0.000121,6.56E-05,9.54E-05,,,,,,,6.89E-06,1.33E-05,8.37E-07,1.62E-06,1.54E-06,,,5.60E-06,,,0.000243,,,,,,8.87E-06,8.79E-06,,9.19E-06,9.97E-06,1.08E-05,,,1.24E-05,
48d340cf-08c0-31cf-968a-f3868783aef6,water,fresh water body,"Particulate matter, ≤ 10μm",,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49a9c581-7c83-36b0-b1bd-455ea4c665a6,emission,air,"Particulate matter, ≤ 2.5μm",,kg,,,,0.00001,,,,,,,,,,,,,,,,,,,1.00E-08,0.000025,,,,,,,,,,,,,,,,,,,4.85E-06,,5.35E-06,,,,,,,,,,5.05E-06,9.72E-06,6.13E-07,1.19E-06,1.13E-06,,9.10E-06,0.000028,,,,,,,,,,,,,,,,,,
ca580fe0-8cec-3498-8aaf-9c907cd57a32,troposphere,high,"Particulate matter, ≤ 2.5μm",,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252c2e43-c6e3-3010-b045-72aa0e172abb,Emission to air,unspecified,Particulates,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c7402f5-173f-358a-8724-db60071b5091,emission,air,Pentane,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00001,,,,,,,,,,,,,,,,,,,
c92226bf-aad5-3de0-808c-b01975bae521,emission,water,"Pentanone, methyl-",,kg,,,,,,,1.49E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ae398c4-8532-11e0-9d78-0800200c9a66,Emission to water,unspecified,"Pentanone, methyl-",,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12ae4a71-1402-36e9-ada8-fe6cb98c56ee,emission,air,Phenanthrene,,kg,,,,,,1.35E-09,,,,,,,,,,,5.97E-10,,1.06E-09,,,,,,,,,,,,,1.35E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4d494d1-6e82-3f63-a2d5-610f40dc08b4,emission,water,Phenanthrene,,kg,,,,,,,1.01E-09,1.76E-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d76e779-d4cd-48c1-948c-aafeca21eef0,Emission to air,lower stratosphere + upper troposphere,Phenanthrene,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08e63ddf-e187-31d8-8acd-47ba881b2812,emission,water,"Phenanthrenes, alkylated, unspecified",,kg,,,,,,,1.19E-09,2.92E-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bce7f46-2771-43e1-b3af-b6deaf8229aa,Emission to water,unspecified,"Phenanthrenes, alkylated, unspecified",,kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45880be9-788f-387b-8b1b-c38615cc48e2,emission,air,Phenol,,kg,,,,,,0.000000008,,,,,,,,,,,,,,,,,,,,,,,,,,8.00E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
